time,temperature,humidity,pressure,temperature2
2024-06-28 16:44:55,21,38,1015.6,21.4
2024-06-28 16:44:58,21,38,1015.5,21.4
2024-06-28 16:45:00,21,38,1015.5,21.3
2024-06-28 16:45:03,21,38,1015.6,21.3
2024-06-28 16:45:05,21,38,1015.7,21.2
2024-06-28 16:45:07,21,38,1015.6,21.3
2024-06-28 16:45:10,21,38,1015.7,21.3
2024-06-28 16:45:12,21,38,1015.6,21.3
2024-06-28 16:45:15,21,38,1015.7,21.3
2024-06-28 16:45:19,21,38,1015.7,21.2
2024-06-28 16:45:22,21,38,1015.6,21.2
2024-06-28 16:45:27,21,38,1015.7,21.2
2024-06-28 16:45:36,21,38,1015.6,21.2
2024-06-28 16:45:39,21,38,1015.7,21.2
2024-06-28 16:45:43,21,38,1015.8,21.2
2024-06-28 16:45:46,21,38,1015.7,21.1
2024-06-28 16:45:51,21,38,1015.5,21.1
2024-06-28 16:45:53,21,38,1015.6,21.1
2024-06-28 16:45:58,21,38,1015.7,21.1
2024-06-28 16:46:00,21,38,1015.6,21.1
2024-06-28 16:46:03,21,38,1015.5,21.0
2024-06-28 16:46:05,21,38,1015.6,21.1
2024-06-28 16:46:07,21,38,1015.6,21.0
2024-06-28 16:46:29,21,38,1015.6,20.9
2024-06-28 16:46:31,21,38,1015.7,20.9
2024-06-28 16:46:36,21,38,1015.6,20.9
2024-06-28 16:46:41,21,38,1015.7,20.9
2024-06-28 16:46:43,21,38,1015.6,20.8
2024-06-28 16:46:48,21,38,1015.7,20.8
2024-06-28 16:46:50,21,38,1015.6,20.8
2024-06-28 16:46:53,21,38,1015.7,20.8
2024-06-28 16:46:55,21,38,1015.6,20.8
2024-06-28 16:47:00,21,38,1015.7,20.8
2024-06-28 16:47:05,21,38,1015.6,20.5
2024-06-28 16:47:07,20,40,1015.7,20.4
2024-06-28 16:47:10,21,38,1015.6,20.5
2024-06-28 16:47:14,21,38,1015.6,20.6
2024-06-28 16:47:26,21,38,1015.5,20.6
2024-06-28 16:47:29,21,38,1015.5,20.5
2024-06-28 16:47:34,21,38,1015.6,20.5
2024-06-28 16:47:50,21,38,1015.5,20.5
2024-06-28 16:47:53,20,40,1015.5,20.4
2024-06-28 16:47:55,20,40,1015.6,20.4
2024-06-28 16:47:58,20,40,1015.5,20.4
2024-06-28 16:48:00,20,40,1015.6,20.4
2024-06-28 16:48:02,20,39,1015.7,20.3
2024-06-28 16:48:05,20,39,1015.7,20.0
2024-06-28 16:48:07,20,39,1015.6,20.0
2024-06-28 16:48:10,20,39,1015.4,20.1
2024-06-28 16:48:12,20,39,1015.5,20.1
2024-06-28 16:48:17,20,39,1015.5,20.2
2024-06-28 16:48:24,20,39,1015.6,20.2
2024-06-28 16:48:26,20,39,1015.5,20.0
2024-06-28 16:48:29,20,39,1015.4,20.0
2024-06-28 16:48:31,20,39,1015.6,20.0
2024-06-28 16:48:34,20,39,1015.5,20.0
2024-06-28 16:48:36,20,39,1015.6,20.0
2024-06-28 16:48:38,20,39,1015.6,20.1
2024-06-28 16:48:41,20,39,1015.5,20.0
2024-06-28 16:49:00,20,39,1015.5,19.9
2024-06-28 16:49:12,20,39,1015.4,19.9
2024-06-28 16:49:15,20,39,1015.5,19.9
2024-06-28 16:49:19,20,39,1015.4,19.9
2024-06-28 16:49:22,20,39,1015.5,19.8
2024-06-28 16:49:26,20,39,1015.4,19.8
2024-06-28 16:49:31,20,39,1015.6,19.8
2024-06-28 16:49:34,20,39,1015.4,19.8
2024-06-28 16:49:36,20,39,1015.5,19.7
2024-06-28 16:49:46,20,39,1015.6,19.7
2024-06-28 16:49:48,20,39,1015.5,19.6
2024-06-28 16:49:55,20,39,1015.4,19.6
2024-06-28 16:49:58,20,39,1015.4,19.5
2024-06-28 16:50:07,20,38,1015.5,19.5
2024-06-28 16:50:10,20,38,1015.4,19.5
2024-06-28 16:50:12,19,41,1015.4,19.4
2024-06-28 16:50:14,19,40,1015.5,19.3
2024-06-28 16:50:17,19,40,1015.4,19.3
2024-06-28 16:50:22,19,40,1015.5,19.3
2024-06-28 16:50:24,19,40,1015.4,19.2
2024-06-28 16:50:36,19,40,1015.4,19.1
2024-06-28 16:50:38,19,40,1015.4,19.2
2024-06-28 16:50:46,19,40,1015.5,19.1
2024-06-28 16:50:48,19,40,1015.4,19.1
2024-06-28 16:50:50,19,40,1015.3,19.1
2024-06-28 16:50:53,19,40,1015.4,19.1
2024-06-28 16:51:00,19,40,1015.3,19.1
2024-06-28 16:51:02,19,40,1015.4,19.1
2024-06-28 16:51:07,19,40,1015.3,19.1
2024-06-28 16:51:19,19,40,1015.4,19.1
2024-06-28 16:51:22,19,40,1015.3,19.1
2024-06-28 16:51:24,19,40,1015.4,19.1
2024-06-28 16:51:29,19,40,1015.3,19.1
2024-06-28 16:51:31,19,40,1015.5,19.1
2024-06-28 16:51:34,19,40,1015.4,19.1
2024-06-28 16:51:36,19,40,1015.3,19.0
2024-06-28 16:51:41,19,40,1015.4,19.0
2024-06-28 16:51:53,19,40,1015.4,18.9
2024-06-28 16:52:00,19,40,1015.3,18.9
2024-06-28 16:52:02,19,40,1015.5,18.9
2024-06-28 16:52:05,19,40,1015.4,18.9
2024-06-28 16:52:07,19,40,1015.4,18.8
2024-06-28 16:52:22,19,40,1015.5,18.7
2024-06-28 16:52:24,19,40,1015.4,18.7
2024-06-28 16:52:26,19,40,1015.4,18.6
2024-06-28 16:52:31,19,40,1015.4,18.5
2024-06-28 16:52:34,19,41,1015.4,18.6
2024-06-28 16:52:48,19,41,1015.3,18.6
2024-06-28 16:52:50,19,41,1015.4,18.6
2024-06-28 16:52:55,19,41,1015.3,18.6
2024-06-28 16:52:58,19,41,1015.4,18.7
2024-06-28 16:53:00,19,41,1015.3,18.6
2024-06-28 16:53:05,18,43,1015.4,18.4
2024-06-28 16:53:07,19,41,1015.4,18.5
2024-06-28 16:53:12,19,41,1015.3,18.5
2024-06-28 16:53:14,18,43,1015.4,18.4
2024-06-28 16:53:17,18,43,1015.3,18.3
2024-06-28 16:53:19,18,43,1015.4,18.4
2024-06-28 16:53:22,18,43,1015.3,18.3
2024-06-28 16:53:24,18,44,1015.3,18.4
2024-06-28 16:53:26,18,43,1015.4,18.4
2024-06-28 16:53:31,18,44,1015.3,18.4
2024-06-28 16:53:32,19,41,1015.3,18.5
2024-06-28 16:53:53,19,41,1015.2,18.5
2024-06-28 16:53:55,19,41,1015.3,18.5
2024-06-28 16:54:02,19,41,1015.4,18.5
2024-06-28 16:54:05,19,42,1015.3,18.6
2024-06-28 16:54:10,19,41,1015.4,18.6
2024-06-28 16:54:14,19,41,1015.3,18.7
2024-06-28 16:54:17,19,41,1015.4,18.7
2024-06-28 16:54:19,19,41,1015.3,18.7
2024-06-28 16:54:24,19,41,1015.4,18.7
2024-06-28 16:54:26,19,41,1015.3,18.7
2024-06-28 16:54:29,19,41,1015.4,18.7
2024-06-28 16:54:41,19,42,1015.4,18.8
2024-06-28 16:54:46,19,42,1015.3,18.8
2024-06-28 16:54:48,19,42,1015.4,18.8
2024-06-28 16:54:50,19,42,1015.3,18.8
2024-06-28 16:54:53,19,42,1015.4,18.8
2024-06-28 16:54:55,19,42,1015.4,18.7
2024-06-28 16:55:05,19,42,1015.3,18.7
2024-06-28 16:55:07,19,42,1015.4,18.7
2024-06-28 16:55:12,19,42,1015.3,18.7
2024-06-28 16:55:26,19,42,1015.4,18.7
2024-06-28 16:55:29,19,42,1015.4,18.6
2024-06-28 16:55:31,19,42,1015.3,18.6
2024-06-28 16:55:36,19,42,1015.4,18.6
2024-06-28 16:55:41,19,42,1015.3,18.6
2024-06-28 16:55:46,19,42,1015.4,18.6
2024-06-28 16:55:50,19,42,1015.5,18.6
2024-06-28 16:55:53,19,42,1015.4,18.6
2024-06-28 16:56:07,19,42,1015.5,18.6
2024-06-28 16:56:10,19,42,1015.4,18.6
2024-06-28 16:56:24,19,42,1015.5,18.6
2024-06-28 16:56:31,19,42,1015.4,18.6
2024-06-28 16:56:36,19,42,1015.5,18.6
2024-06-28 16:56:41,19,42,1015.4,18.6
2024-06-28 16:56:46,19,42,1015.5,18.6
2024-06-28 16:56:50,19,42,1015.4,18.6
2024-06-28 16:56:55,19,42,1015.5,18.6
2024-06-28 16:56:58,19,42,1015.4,18.6
2024-06-28 16:57:00,19,42,1015.5,18.6
2024-06-28 16:57:02,19,42,1015.4,18.6
2024-06-28 16:57:17,19,42,1015.3,18.6
2024-06-28 16:57:19,19,42,1015.4,18.6
2024-06-28 16:57:26,19,42,1015.5,18.6
2024-06-28 16:57:31,19,42,1015.4,18.5
2024-06-28 16:57:36,19,42,1015.3,18.5
2024-06-28 16:57:38,19,42,1015.4,18.5
2024-06-28 16:57:53,18,44,1015.4,18.4
2024-06-28 16:57:55,18,44,1015.4,18.3
2024-06-28 16:57:58,18,44,1015.5,18.3
2024-06-28 16:58:00,18,44,1015.4,18.4
2024-06-28 16:58:02,18,44,1015.4,18.3
2024-06-28 16:58:05,18,44,1015.4,18.4
2024-06-28 16:58:07,18,44,1015.3,18.4
2024-06-28 16:58:10,18,44,1015.3,18.3
2024-06-28 16:58:14,18,45,1015.3,18.3
2024-06-28 16:58:19,18,45,1015.3,18.4
2024-06-28 16:58:22,18,45,1015.3,18.3
2024-06-28 16:58:26,18,45,1015.4,18.3
2024-06-28 16:58:33,18,45,1015.3,18.3
2024-06-28 16:58:45,18,45,1015.2,18.4
2024-06-28 16:58:50,18,45,1015.1,18.3
2024-06-28 16:58:53,18,45,1015.1,18.4
2024-06-28 16:58:55,18,45,1015.1,18.3
2024-06-28 16:59:00,18,45,1015.2,18.3
2024-06-28 16:59:05,18,45,1015.1,18.3
2024-06-28 16:59:07,18,45,1015.1,18.2
2024-06-28 16:59:09,18,44,1015.1,18.2
2024-06-28 16:59:12,18,44,1015.2,18.1
2024-06-28 16:59:14,18,44,1015.1,18.0
2024-06-28 16:59:17,18,44,1015.2,18.0
2024-06-28 16:59:19,18,44,1015.1,18.0
2024-06-28 16:59:26,18,44,1015.1,17.9
2024-06-28 16:59:29,18,44,1015.1,17.7
2024-06-28 16:59:38,18,44,1015.2,17.5
2024-06-28 16:59:43,17,47,1015.1,17.4
2024-06-28 16:59:48,18,45,1015.1,17.5
2024-06-28 16:59:50,18,45,1015.2,17.5
2024-06-28 16:59:55,17,47,1015.1,17.4
2024-06-28 17:00:00,17,47,1015.2,17.4
2024-06-28 17:00:02,17,47,1015.1,17.4
2024-06-28 17:00:14,18,45,1015.1,17.5
2024-06-28 17:00:19,18,45,1015.1,17.6
2024-06-28 17:00:24,18,45,1015.1,17.7
2024-06-28 17:00:38,18,45,1015.1,17.8
2024-06-28 17:00:41,18,45,1015.2,17.8
2024-06-28 17:00:43,18,45,1015.1,17.8
2024-06-28 17:00:50,18,45,1015.1,17.9
2024-06-28 17:00:53,18,45,1015.1,17.8
2024-06-28 17:01:00,18,44,1015.1,17.7
2024-06-28 17:01:02,18,45,1015.1,17.6
2024-06-28 17:01:07,17,47,1015.0,17.4
2024-06-28 17:01:09,17,47,1015.0,17.3
2024-06-28 17:01:12,17,47,1015.0,17.2
2024-06-28 17:01:14,17,47,1015.1,17.3
2024-06-28 17:01:17,17,47,1015.0,17.3
2024-06-28 17:01:21,17,47,1015.0,17.2
2024-06-28 17:01:24,17,47,1015.1,17.2
2024-06-28 17:01:26,17,47,1015.0,17.2
2024-06-28 17:01:28,17,47,1015.1,17.2
2024-06-28 17:01:31,17,47,1015.0,17.1
2024-06-28 17:01:33,17,47,1015.0,17.2
2024-06-28 17:01:36,17,47,1015.1,17.2
2024-06-28 17:01:38,17,47,1015.0,17.1
2024-06-28 17:01:40,17,47,1015.1,16.9
2024-06-28 17:01:48,17,47,1015.2,16.8
2024-06-28 17:01:50,17,47,1015.1,16.8
2024-06-28 17:01:52,17,47,1015.0,16.8
2024-06-28 17:01:55,17,47,1015.1,16.9
2024-06-28 17:01:57,17,47,1015.1,16.8
2024-06-28 17:02:00,17,47,1015.0,16.9
2024-06-28 17:02:02,17,47,1015.1,16.8
2024-06-28 17:02:04,17,47,1015.0,16.8
2024-06-28 17:02:07,17,47,1015.2,16.7
2024-06-28 17:02:09,17,47,1015.1,16.7
2024-06-28 17:02:14,17,47,1015.0,16.6
2024-06-28 17:02:16,17,47,1015.1,16.6
2024-06-28 17:02:19,17,47,1015.1,16.7
2024-06-28 17:02:21,17,47,1015.0,16.7
2024-06-28 17:02:24,17,47,1015.1,16.6
2024-06-28 17:02:26,17,47,1015.0,16.6
2024-06-28 17:02:31,17,47,1015.1,16.7
2024-06-28 17:02:33,17,47,1015.0,16.7
2024-06-28 17:02:36,17,47,1015.1,16.7
2024-06-28 17:02:40,17,47,1015.0,16.6
2024-06-28 17:02:45,17,47,1015.1,16.5
2024-06-28 17:02:48,17,47,1015.0,16.6
2024-06-28 17:02:50,17,47,1015.1,16.5
2024-06-28 17:02:52,17,47,1015.1,16.7
2024-06-28 17:02:55,17,47,1015.1,16.6
2024-06-28 17:03:02,16,49,1015.2,16.4
2024-06-28 17:03:04,16,49,1015.0,16.2
2024-06-28 17:03:07,16,49,1015.0,16.3
2024-06-28 17:03:14,16,49,1015.1,16.3
2024-06-28 17:03:19,16,49,1015.0,16.2
2024-06-28 17:03:21,16,50,1015.1,16.3
2024-06-28 17:03:24,16,49,1015.1,16.3
2024-06-28 17:03:26,16,49,1015.0,16.2
2024-06-28 17:03:28,16,49,1015.0,15.9
2024-06-28 17:03:31,16,49,1015.2,16.0
2024-06-28 17:03:33,16,49,1015.0,15.9
2024-06-28 17:03:36,16,49,1015.2,15.7
2024-06-28 17:03:38,16,49,1015.1,15.6
2024-06-28 17:03:40,16,49,1015.1,15.5
2024-06-28 17:03:43,16,50,1015.1,15.6
2024-06-28 17:03:45,16,50,1015.1,15.7
2024-06-28 17:03:48,16,50,1015.0,15.8
2024-06-28 17:03:50,16,50,1015.1,15.7
2024-06-28 17:03:52,16,50,1015.1,15.8
2024-06-28 17:03:55,16,50,1015.2,15.8
2024-06-28 17:04:00,16,50,1015.2,16.0
2024-06-28 17:04:02,16,50,1015.2,16.1
2024-06-28 17:04:04,16,50,1015.3,16.2
2024-06-28 17:04:09,16,50,1015.2,16.2
2024-06-28 17:04:12,16,50,1015.1,16.2
2024-06-28 17:04:14,16,50,1015.2,16.2
2024-06-28 17:04:16,16,50,1015.1,16.4
2024-06-28 17:04:19,16,50,1015.0,16.4
2024-06-28 17:04:21,17,47,1015.1,16.5
2024-06-28 17:04:24,17,47,1015.1,16.6
2024-06-28 17:04:26,17,47,1015.0,16.6
2024-06-28 17:04:28,17,47,1015.1,16.7
2024-06-28 17:04:31,17,47,1015.0,16.7
2024-06-28 17:04:33,17,47,1015.0,16.8
2024-06-28 17:04:45,17,47,1015.1,16.9
2024-06-28 17:04:48,17,47,1015.0,17.0
2024-06-28 17:04:57,17,47,1014.9,17.1
2024-06-28 17:05:00,17,47,1015.0,17.1
2024-06-28 17:05:04,17,47,1015.0,17.2
2024-06-28 17:05:12,17,47,1014.9,17.2
2024-06-28 17:05:14,17,47,1015.0,17.2
2024-06-28 17:05:19,17,47,1015.0,17.3
2024-06-28 17:05:21,17,47,1014.9,17.3
2024-06-28 17:05:31,17,47,1015.0,17.2
2024-06-28 17:05:33,17,47,1014.9,17.1
2024-06-28 17:05:36,17,47,1014.9,17.0
2024-06-28 17:05:38,17,47,1015.0,17.1
2024-06-28 17:05:40,17,47,1014.8,17.0
2024-06-28 17:05:43,17,47,1014.9,17.0
2024-06-28 17:05:45,17,47,1014.8,17.1
2024-06-28 17:05:48,17,47,1014.9,17.2
2024-06-28 17:05:50,17,47,1015.0,17.2
2024-06-28 17:05:52,17,47,1014.9,17.2
2024-06-28 17:05:55,17,47,1014.9,17.3
2024-06-28 17:06:00,17,47,1015.0,17.4
2024-06-28 17:06:04,17,47,1014.9,17.4
2024-06-28 17:06:07,18,45,1014.9,17.5
2024-06-28 17:06:12,18,45,1014.9,17.6
2024-06-28 17:06:24,18,45,1015.0,17.6
2024-06-28 17:06:26,18,44,1014.8,17.5
2024-06-28 17:06:28,17,47,1014.9,17.4
2024-06-28 17:06:33,17,47,1014.8,17.3
2024-06-28 17:06:38,17,47,1014.9,17.3
2024-06-28 17:06:40,17,47,1014.8,17.3
2024-06-28 17:06:45,17,47,1014.9,17.4
2024-06-28 17:06:50,18,45,1014.9,17.5
2024-06-28 17:07:02,18,45,1014.9,17.6
2024-06-28 17:07:09,18,44,1014.9,17.6
2024-06-28 17:07:12,18,44,1014.9,17.5
2024-06-28 17:07:16,18,44,1015.0,17.5
2024-06-28 17:07:19,18,44,1014.9,17.5
2024-06-28 17:07:24,18,44,1015.0,17.5
2024-06-28 17:07:26,18,44,1014.9,17.5
2024-06-28 17:07:28,18,44,1014.9,17.6
2024-06-28 17:07:31,18,44,1014.9,17.5
2024-06-28 17:07:33,17,47,1015.2,17.4
2024-06-28 17:07:36,17,47,1015.1,17.4
2024-06-28 17:07:40,17,47,1015.1,17.3
2024-06-28 17:07:45,17,47,1015.0,17.3
2024-06-28 17:07:48,17,47,1015.1,17.2
2024-06-28 17:07:50,17,46,1015.1,17.1
2024-06-28 17:07:52,17,46,1015.1,16.9
2024-06-28 17:07:55,17,46,1015.0,16.8
2024-06-28 17:08:00,17,46,1015.1,16.8
2024-06-28 17:08:02,17,46,1015.1,16.9
2024-06-28 17:08:04,17,47,1015.1,17.0
2024-06-28 17:08:09,17,47,1015.1,17.1
2024-06-28 17:08:14,17,47,1015.0,17.1
2024-06-28 17:08:16,17,47,1015.0,17.2
2024-06-28 17:08:19,17,47,1015.1,17.2
2024-06-28 17:08:21,17,47,1015.0,17.2
2024-06-28 17:08:24,17,47,1015.0,17.3
2024-06-28 17:08:26,17,46,1015.0,17.2
2024-06-28 17:08:28,17,47,1015.0,17.3
2024-06-28 17:08:31,17,46,1015.0,17.3
2024-06-28 17:08:36,17,46,1014.9,17.3
2024-06-28 17:08:38,17,46,1015.0,17.4
2024-06-28 17:08:40,17,46,1014.9,17.4
2024-06-28 17:08:43,17,46,1015.0,17.4
2024-06-28 17:08:48,18,44,1015.0,17.5
2024-06-28 17:09:02,18,44,1015.0,17.6
2024-06-28 17:09:07,18,44,1015.0,17.5
2024-06-28 17:09:09,17,46,1015.0,17.4
2024-06-28 17:09:12,17,47,1015.0,17.4
2024-06-28 17:09:14,17,46,1015.1,17.4
2024-06-28 17:09:16,17,47,1015.0,17.4
2024-06-28 17:09:19,18,44,1015.0,17.5
2024-06-28 17:09:21,18,44,1015.1,17.5
2024-06-28 17:09:28,18,44,1015.0,17.5
2024-06-28 17:09:31,18,44,1015.1,17.5
2024-06-28 17:09:33,18,44,1015.0,17.5
2024-06-28 17:09:36,18,44,1015.0,17.6
2024-06-28 17:09:43,18,44,1014.9,17.6
2024-06-28 17:09:45,18,44,1015.0,17.6
2024-06-28 17:09:55,18,44,1014.9,17.6
2024-06-28 17:09:57,18,44,1015.0,17.6
2024-06-28 17:10:00,18,44,1014.9,17.6
2024-06-28 17:10:02,18,44,1015.0,17.7
2024-06-28 17:10:04,18,44,1014.9,17.7
2024-06-28 17:10:16,18,44,1015.0,17.7
2024-06-28 17:10:19,18,44,1014.9,17.6
2024-06-28 17:10:26,17,46,1014.9,17.3
2024-06-28 17:10:28,17,46,1015.0,17.3
2024-06-28 17:10:31,17,46,1014.9,17.4
2024-06-28 17:10:33,18,44,1015.0,17.5
2024-06-28 17:10:38,18,44,1014.9,17.5
2024-06-28 17:10:40,18,44,1014.9,17.6
2024-06-28 17:10:50,18,44,1014.9,17.5
2024-06-28 17:10:55,17,46,1014.9,17.4
2024-06-28 17:10:57,18,44,1015.0,17.5
2024-06-28 17:11:00,18,44,1015.0,17.6
2024-06-28 17:11:02,18,43,1014.9,17.5
2024-06-28 17:11:04,17,46,1015.0,17.3
2024-06-28 17:11:07,17,46,1015.0,17.2
2024-06-28 17:11:09,17,46,1014.9,17.3
2024-06-28 17:11:12,17,46,1014.9,17.4
2024-06-28 17:11:16,17,46,1015.0,17.4
2024-06-28 17:11:19,18,43,1015.0,17.5
2024-06-28 17:11:24,18,44,1015.0,17.6
2024-06-28 17:11:26,18,44,1014.9,17.6
2024-06-28 17:11:28,18,44,1014.8,17.6
2024-06-28 17:11:31,18,45,1014.9,17.6
2024-06-28 17:11:33,18,46,1014.9,17.7
2024-06-28 17:11:40,18,46,1015.0,17.7
2024-06-28 17:11:43,18,47,1015.0,17.7
2024-06-28 17:11:45,18,48,1015.0,17.7
2024-06-28 17:11:48,18,48,1015.0,17.8
2024-06-28 17:11:50,18,49,1015.1,17.8
2024-06-28 17:11:52,18,49,1014.9,17.8
2024-06-28 17:11:55,18,50,1015.0,17.8
2024-06-28 17:12:00,18,50,1014.9,17.9
2024-06-28 17:12:04,18,51,1015.0,17.9
2024-06-28 17:12:14,18,51,1015.0,18.0
2024-06-28 17:12:21,18,51,1014.9,18.0
2024-06-28 17:12:28,18,52,1014.9,18.1
2024-06-28 17:12:33,18,52,1015.0,18.1
2024-06-28 17:12:35,18,53,1015.0,18.1
2024-06-28 17:12:38,18,53,1014.9,18.1
2024-06-28 17:12:40,18,53,1015.0,18.2
2024-06-28 17:12:45,18,54,1014.9,18.2
2024-06-28 17:12:50,18,55,1015.0,18.2
2024-06-28 17:12:52,18,53,1014.9,18.2
2024-06-28 17:12:55,18,52,1014.9,18.3
2024-06-28 17:12:57,18,51,1014.9,18.3
2024-06-28 17:12:59,18,49,1014.8,18.3
2024-06-28 17:13:02,18,49,1014.9,18.3
2024-06-28 17:13:04,18,48,1014.9,18.3
2024-06-28 17:13:07,18,47,1014.8,18.4
2024-06-28 17:13:09,18,47,1014.9,18.4
2024-06-28 17:13:11,18,46,1014.9,18.4
2024-06-28 17:13:16,18,45,1014.9,18.4
2024-06-28 17:13:23,19,43,1014.9,18.5
2024-06-28 17:13:31,19,42,1014.9,18.5
2024-06-28 17:13:38,19,42,1014.8,18.5
2024-06-28 17:13:43,19,42,1014.9,18.6
2024-06-28 17:13:59,19,42,1014.8,18.6
2024-06-28 17:14:07,19,42,1014.9,18.6
2024-06-28 17:14:09,19,42,1014.8,18.6
2024-06-28 17:14:11,19,42,1014.9,18.6
2024-06-28 17:14:16,19,42,1014.8,18.6
2024-06-28 17:14:26,19,42,1014.9,18.6
2024-06-28 17:14:28,19,41,1014.9,18.6
2024-06-28 17:14:33,19,42,1014.9,18.6
2024-06-28 17:14:35,19,41,1014.8,18.6
2024-06-28 17:14:40,18,43,1014.8,18.4
2024-06-28 17:14:43,18,44,1014.9,18.4
2024-06-28 17:14:45,18,43,1014.9,18.3
2024-06-28 17:14:47,18,43,1014.8,18.3
2024-06-28 17:14:52,18,43,1014.8,18.2
2024-06-28 17:14:59,18,44,1014.9,18.3
2024-06-28 17:15:02,18,43,1014.9,18.3
2024-06-28 17:15:07,18,44,1014.8,18.3
2024-06-28 17:15:14,18,44,1014.8,18.4
2024-06-28 17:15:16,18,44,1014.9,18.4
2024-06-28 17:15:26,18,44,1014.8,18.4
2024-06-28 17:15:28,18,44,1014.9,18.4
2024-06-28 17:15:40,19,42,1015.0,18.5
2024-06-28 17:15:43,19,42,1014.9,18.5
2024-06-28 17:15:50,19,42,1015.0,18.5
2024-06-28 17:15:52,19,41,1014.9,18.5
2024-06-28 17:16:02,19,41,1014.8,18.5
2024-06-28 17:16:07,19,41,1014.9,18.5
2024-06-28 17:16:09,19,41,1014.8,18.5
2024-06-28 17:16:21,19,41,1014.9,18.5
2024-06-28 17:16:23,19,41,1014.8,18.5
2024-06-28 17:16:26,19,41,1014.9,18.5
2024-06-28 17:16:31,19,41,1015.0,18.5
2024-06-28 17:16:38,19,41,1014.9,18.5
2024-06-28 17:16:40,19,42,1014.9,18.5
2024-06-28 17:16:43,19,41,1014.9,18.5
2024-06-28 17:16:47,19,41,1014.8,18.5
2024-06-28 17:16:50,19,41,1014.6,18.6
2024-06-28 17:16:52,19,41,1014.9,18.6
2024-06-28 17:16:57,19,41,1015.0,18.6
2024-06-28 17:17:28,19,41,1014.9,18.6
2024-06-28 17:17:31,19,41,1015.0,18.6
2024-06-28 17:17:45,19,41,1015.0,18.7
2024-06-28 17:17:47,19,41,1014.9,18.7
2024-06-28 17:17:52,19,41,1015.0,18.6
2024-06-28 17:17:55,19,41,1014.9,18.7
2024-06-28 17:17:57,19,41,1014.9,18.6
2024-06-28 17:17:59,19,41,1015.0,18.7
2024-06-28 17:18:04,19,41,1015.1,18.6
2024-06-28 17:18:07,19,41,1014.9,18.6
2024-06-28 17:18:09,19,41,1015.0,18.6
2024-06-28 17:18:14,19,41,1015.1,18.6
2024-06-28 17:18:19,19,41,1015.0,18.6
2024-06-28 17:18:21,19,41,1014.9,18.6
2024-06-28 17:18:23,19,40,1015.0,18.6
2024-06-28 17:18:28,19,41,1015.0,18.6
2024-06-28 17:18:40,19,41,1014.9,18.6
2024-06-28 17:18:43,19,41,1015.0,18.6
2024-06-28 17:18:45,19,41,1014.9,18.6
2024-06-28 17:18:47,19,41,1014.9,18.5
2024-06-28 17:18:50,19,41,1014.9,18.6
2024-06-28 17:18:52,19,40,1014.9,18.6
2024-06-28 17:18:55,18,42,1014.9,18.3
2024-06-28 17:18:57,18,42,1014.9,18.4
2024-06-28 17:18:59,18,43,1015.0,18.4
