time,temperature,humidity,pressure,temperature2
2024-05-27 13:42:56,20,35,1015.0,20.3
2024-05-27 13:42:58,20,35,1014.9,20.3
2024-05-27 13:43:01,20,35,1015.0,20.3
2024-05-27 13:43:03,20,35,1015.0,20.4
2024-05-27 13:43:06,20,35,1014.9,20.4
2024-05-27 13:43:08,20,35,1015.0,20.4
2024-05-27 13:43:18,21,33,1015.0,20.5
2024-05-27 13:43:22,21,33,1015.1,20.5
2024-05-27 13:43:25,21,33,1015.0,20.5
2024-05-27 13:43:27,21,32,1015.1,20.6
2024-05-27 13:43:30,21,32,1015.1,20.5
2024-05-27 13:43:32,20,34,1015.1,20.2
2024-05-27 13:43:34,20,34,1015.1,20.3
2024-05-27 13:43:37,20,34,1015.2,20.2
2024-05-27 13:43:39,20,34,1015.3,20.1
2024-05-27 13:43:42,20,34,1015.3,20.2
2024-05-27 13:43:44,20,35,1015.4,20.3
2024-05-27 13:43:49,20,35,1015.3,20.4
2024-05-27 13:43:51,20,35,1015.4,20.4
2024-05-27 13:43:56,21,33,1015.4,20.5
2024-05-27 13:44:01,21,33,1015.5,20.5
2024-05-27 13:44:13,21,33,1015.6,20.5
2024-05-27 13:44:15,21,33,1015.5,20.5
2024-05-27 13:44:18,21,33,1015.6,20.5
2024-05-27 13:44:25,20,35,1015.6,20.4
2024-05-27 13:44:30,20,35,1015.7,20.4
2024-05-27 13:44:37,20,36,1015.6,20.4
2024-05-27 13:44:39,20,35,1015.7,20.4
2024-05-27 13:44:42,20,36,1015.8,20.4
2024-05-27 13:44:44,20,37,1015.7,20.4
2024-05-27 13:44:49,20,36,1015.7,20.4
2024-05-27 13:44:56,20,35,1015.8,20.4
2024-05-27 13:45:01,20,36,1015.7,20.4
2024-05-27 13:45:03,20,36,1015.6,20.4
2024-05-27 13:45:06,21,33,1015.7,20.5
2024-05-27 13:45:08,20,35,1015.7,20.4
2024-05-27 13:45:10,20,35,1015.7,20.2
2024-05-27 13:45:13,20,35,1015.6,20.3
2024-05-27 13:45:15,20,34,1015.7,20.2
2024-05-27 13:45:18,20,35,1015.7,20.3
2024-05-27 13:45:20,20,35,1015.7,20.2
2024-05-27 13:45:27,20,35,1015.8,20.3
2024-05-27 13:45:30,20,35,1015.7,20.3
2024-05-27 13:45:32,20,36,1015.7,20.1
2024-05-27 13:45:37,20,35,1015.7,20.1
2024-05-27 13:45:39,20,35,1015.7,19.9
2024-05-27 13:45:42,20,35,1015.7,19.8
2024-05-27 13:45:44,20,34,1015.8,19.5
2024-05-27 13:45:46,20,34,1015.7,19.5
2024-05-27 13:45:49,19,35,1015.8,19.3
2024-05-27 13:45:51,19,36,1015.9,19.3
2024-05-27 13:45:54,19,35,1015.8,19.2
2024-05-27 13:45:56,19,35,1015.8,19.0
2024-05-27 13:45:58,19,35,1015.8,18.9
2024-05-27 13:46:01,19,35,1015.9,18.9
2024-05-27 13:46:03,19,35,1015.9,18.8
2024-05-27 13:46:08,19,36,1015.9,18.8
2024-05-27 13:46:10,19,35,1015.9,19.0
2024-05-27 13:46:15,19,36,1015.9,19.1
2024-05-27 13:46:18,19,36,1015.8,19.2
2024-05-27 13:46:20,19,36,1015.9,19.2
2024-05-27 13:46:25,19,35,1015.9,19.1
2024-05-27 13:46:27,19,35,1015.8,19.0
2024-05-27 13:46:30,19,35,1015.9,19.0
2024-05-27 13:46:34,19,35,1015.8,19.0
2024-05-27 13:46:37,19,35,1015.9,19.1
2024-05-27 13:46:39,19,35,1015.8,19.0
2024-05-27 13:46:44,19,36,1015.8,19.0
2024-05-27 13:46:46,19,36,1015.8,19.1
2024-05-27 13:46:49,19,36,1015.8,19.2
2024-05-27 13:46:51,19,36,1015.9,19.2
2024-05-27 13:46:56,19,36,1015.9,19.1
2024-05-27 13:46:58,19,35,1015.9,19.0
2024-05-27 13:47:01,19,36,1015.9,19.0
2024-05-27 13:47:03,19,36,1015.9,19.1
2024-05-27 13:47:06,19,36,1015.9,19.0
2024-05-27 13:47:08,19,36,1015.9,18.8
2024-05-27 13:47:10,19,36,1015.9,18.9
2024-05-27 13:47:13,19,35,1015.8,18.7
2024-05-27 13:47:15,19,35,1015.8,18.6
2024-05-27 13:47:18,19,35,1015.9,18.5
2024-05-27 13:47:20,18,37,1016.0,18.4
2024-05-27 13:47:22,18,37,1015.9,18.3
2024-05-27 13:47:27,18,37,1015.9,18.2
2024-05-27 13:47:30,18,37,1015.9,18.3
2024-05-27 13:47:37,18,37,1015.8,18.4
2024-05-27 13:47:39,18,37,1015.9,18.0
2024-05-27 13:47:42,18,37,1015.9,17.8
2024-05-27 13:47:44,17,39,1015.8,17.3
2024-05-27 13:47:46,17,39,1015.9,17.2
2024-05-27 13:47:49,17,39,1015.8,17.0
2024-05-27 13:47:51,17,39,1015.9,16.9
2024-05-27 13:47:54,17,39,1015.9,17.0
2024-05-27 13:47:56,17,39,1015.9,16.8
2024-05-27 13:47:58,17,39,1015.8,16.7
2024-05-27 13:48:01,17,39,1015.9,16.6
2024-05-27 13:48:03,16,41,1016.0,16.3
2024-05-27 13:48:06,16,41,1016.0,16.1
2024-05-27 13:48:10,16,41,1015.9,16.0
2024-05-27 13:48:13,16,41,1016.0,15.8
2024-05-27 13:48:15,16,41,1015.9,15.9
2024-05-27 13:48:20,16,42,1015.9,15.9
2024-05-27 13:48:22,16,42,1016.0,15.9
2024-05-27 13:48:25,16,42,1015.9,15.9
2024-05-27 13:48:27,16,42,1016.0,15.8
2024-05-27 13:48:30,16,42,1016.1,15.9
2024-05-27 13:48:32,16,42,1016.0,16.0
2024-05-27 13:48:34,16,42,1016.0,16.1
2024-05-27 13:48:37,16,42,1016.0,16.2
2024-05-27 13:48:39,16,43,1016.1,16.3
2024-05-27 13:48:42,16,43,1016.0,16.4
2024-05-27 13:48:44,16,42,1016.1,16.4
2024-05-27 13:48:46,16,42,1016.0,16.4
2024-05-27 13:48:49,16,42,1016.0,16.3
2024-05-27 13:48:54,17,40,1016.0,16.5
2024-05-27 13:48:58,17,39,1016.1,16.5
2024-05-27 13:49:01,17,39,1016.0,16.5
2024-05-27 13:49:03,16,42,1016.0,16.4
2024-05-27 13:49:06,16,42,1016.1,16.4
2024-05-27 13:49:08,16,41,1016.0,16.2
2024-05-27 13:49:10,16,42,1016.0,16.4
2024-05-27 13:49:13,16,42,1016.1,16.4
2024-05-27 13:49:15,16,42,1016.0,16.4
2024-05-27 13:49:18,16,42,1016.0,16.3
2024-05-27 13:49:20,16,42,1015.9,16.4
2024-05-27 13:49:22,16,42,1016.0,16.3
2024-05-27 13:49:27,16,42,1016.0,16.1
2024-05-27 13:49:30,16,42,1016.0,16.0
2024-05-27 13:49:32,16,42,1016.1,15.9
2024-05-27 13:49:34,16,42,1016.0,15.9
2024-05-27 13:49:37,16,42,1016.1,15.8
2024-05-27 13:49:39,16,42,1016.0,16.0
2024-05-27 13:49:42,16,42,1016.1,16.1
2024-05-27 13:49:44,16,42,1016.2,16.1
2024-05-27 13:49:46,16,42,1016.1,16.1
2024-05-27 13:49:54,16,42,1016.0,16.1
2024-05-27 13:49:56,16,42,1016.1,16.2
2024-05-27 13:49:58,16,42,1016.1,16.3
2024-05-27 13:50:01,16,42,1016.1,16.4
2024-05-27 13:50:06,16,42,1016.2,16.4
2024-05-27 13:50:08,17,39,1016.1,16.5
2024-05-27 13:50:13,17,40,1016.2,16.5
2024-05-27 13:50:18,17,41,1016.1,16.5
2024-05-27 13:50:20,16,45,1016.2,16.4
2024-05-27 13:50:22,17,43,1016.1,16.5
2024-05-27 13:50:25,17,42,1016.2,16.6
2024-05-27 13:50:27,17,41,1016.2,16.6
2024-05-27 13:50:30,17,42,1016.2,16.7
2024-05-27 13:50:32,17,42,1016.2,16.6
2024-05-27 13:50:34,17,41,1016.3,16.5
2024-05-27 13:50:37,17,41,1016.2,16.6
2024-05-27 13:50:39,17,41,1016.2,16.8
2024-05-27 13:50:42,17,41,1016.2,16.9
2024-05-27 13:50:44,17,42,1016.2,16.8
2024-05-27 13:50:46,17,41,1016.2,16.8
2024-05-27 13:50:51,17,40,1016.1,16.8
2024-05-27 13:50:56,17,40,1016.1,16.9
2024-05-27 13:50:58,17,40,1016.1,16.8
2024-05-27 13:51:01,17,40,1016.1,16.7
2024-05-27 13:51:03,17,40,1016.2,16.6
2024-05-27 13:51:06,17,39,1016.1,16.5
2024-05-27 13:51:08,17,40,1016.1,16.6
2024-05-27 13:51:10,17,39,1016.1,16.6
2024-05-27 13:51:13,17,39,1016.0,16.7
2024-05-27 13:51:18,17,39,1016.0,16.8
2024-05-27 13:51:22,17,39,1016.0,16.9
2024-05-27 13:51:25,17,39,1016.1,16.9
2024-05-27 13:51:27,17,39,1016.0,17.0
2024-05-27 13:51:30,17,39,1016.0,16.8
2024-05-27 13:51:32,17,39,1016.0,16.9
2024-05-27 13:51:42,17,39,1015.9,17.0
2024-05-27 13:51:44,17,39,1016.0,16.9
2024-05-27 13:51:46,17,39,1015.9,16.6
2024-05-27 13:51:49,16,41,1016.0,16.4
2024-05-27 13:51:51,17,38,1015.9,16.5
2024-05-27 13:51:56,17,39,1015.9,16.5
2024-05-27 13:51:58,17,39,1016.0,16.6
2024-05-27 13:52:01,17,39,1015.9,16.7
2024-05-27 13:52:03,17,39,1015.9,16.8
2024-05-27 13:52:13,17,39,1015.9,16.9
2024-05-27 13:52:15,17,39,1015.9,17.0
2024-05-27 13:52:18,17,39,1015.8,16.9
2024-05-27 13:52:20,17,39,1015.8,17.0
2024-05-27 13:52:22,17,39,1015.9,17.1
2024-05-27 13:52:25,17,40,1015.8,17.2
2024-05-27 13:52:27,17,40,1015.8,17.3
2024-05-27 13:52:30,17,39,1015.8,17.2
2024-05-27 13:52:32,17,39,1015.8,16.9
2024-05-27 13:52:34,17,39,1015.8,17.2
2024-05-27 13:52:37,17,39,1015.8,17.1
2024-05-27 13:52:39,17,40,1015.8,17.2
2024-05-27 13:52:41,17,41,1015.8,17.2
2024-05-27 13:52:44,17,40,1015.9,17.2
2024-05-27 13:52:46,17,40,1015.8,17.3
2024-05-27 13:52:51,17,40,1015.9,17.3
2024-05-27 13:52:53,17,41,1015.9,17.2
2024-05-27 13:52:56,17,41,1015.9,17.1
2024-05-27 13:52:58,17,39,1015.9,17.1
2024-05-27 13:53:03,17,39,1015.9,17.2
2024-05-27 13:53:10,17,39,1015.8,17.2
2024-05-27 13:53:13,17,39,1015.9,17.0
2024-05-27 13:53:17,17,39,1015.9,17.1
2024-05-27 13:53:20,17,39,1015.8,17.3
2024-05-27 13:53:22,17,39,1015.9,17.4
2024-05-27 13:53:25,18,38,1015.9,17.5
2024-05-27 13:53:27,18,39,1015.8,17.6
2024-05-27 13:53:29,17,42,1015.9,17.4
2024-05-27 13:53:32,17,43,1015.9,17.4
2024-05-27 13:53:34,17,44,1015.8,17.3
2024-05-27 13:53:39,17,44,1015.9,17.2
2024-05-27 13:53:41,17,45,1015.9,17.2
2024-05-27 13:53:44,17,46,1016.0,17.1
2024-05-27 13:53:46,17,47,1015.9,17.1
2024-05-27 13:53:51,17,44,1015.9,17.0
2024-05-27 13:53:53,17,45,1015.9,17.0
2024-05-27 13:53:56,17,46,1016.0,16.9
2024-05-27 13:53:58,17,44,1015.9,16.8
2024-05-27 13:54:01,17,43,1015.9,16.9
2024-05-27 13:54:03,17,42,1015.9,17.0
2024-05-27 13:54:08,17,42,1016.0,17.1
2024-05-27 13:54:10,17,43,1015.9,17.2
2024-05-27 13:54:15,17,44,1016.0,17.0
2024-05-27 13:54:17,17,41,1015.9,17.2
2024-05-27 13:54:20,17,41,1015.8,17.3
2024-05-27 13:54:22,17,41,1015.8,17.4
2024-05-27 13:54:25,18,39,1015.8,17.5
2024-05-27 13:54:27,18,39,1015.9,17.5
2024-05-27 13:54:29,18,40,1015.8,17.6
2024-05-27 13:54:32,18,41,1015.8,17.7
2024-05-27 13:54:34,18,45,1015.9,17.7
2024-05-27 13:54:37,18,48,1015.9,17.8
2024-05-27 13:54:39,18,46,1015.8,17.8
2024-05-27 13:54:41,18,44,1015.9,17.8
2024-05-27 13:54:44,18,43,1015.8,17.9
2024-05-27 13:54:46,18,42,1015.8,17.9
2024-05-27 13:54:49,18,43,1015.8,17.9
2024-05-27 13:54:51,18,42,1015.8,18.0
2024-05-27 13:54:53,18,44,1015.7,18.0
2024-05-27 13:54:56,18,46,1015.8,18.0
2024-05-27 13:54:58,18,44,1015.8,18.0
2024-05-27 13:55:01,18,42,1015.8,17.9
2024-05-27 13:55:03,18,41,1015.8,17.9
2024-05-27 13:55:05,18,40,1015.9,17.9
2024-05-27 13:55:08,18,40,1015.8,17.8
2024-05-27 13:55:10,18,40,1015.7,17.8
2024-05-27 13:55:13,18,42,1015.8,17.6
2024-05-27 13:55:15,17,42,1015.8,17.2
2024-05-27 13:55:17,17,41,1015.8,17.3
2024-05-27 13:55:20,17,42,1015.8,17.4
2024-05-27 13:55:22,17,43,1015.8,17.3
2024-05-27 13:55:25,17,43,1015.9,16.9
2024-05-27 13:55:27,16,43,1015.8,16.4
2024-05-27 13:55:32,16,43,1015.9,16.4
2024-05-27 13:55:34,17,41,1015.9,16.7
2024-05-27 13:55:37,17,41,1015.8,16.9
2024-05-27 13:55:39,17,41,1015.8,17.0
2024-05-27 13:55:44,17,42,1015.8,17.0
2024-05-27 13:55:46,17,41,1015.8,16.9
2024-05-27 13:55:49,17,41,1015.8,17.0
2024-05-27 13:55:51,17,41,1015.8,17.1
2024-05-27 13:55:53,17,41,1015.9,17.2
2024-05-27 13:55:56,17,41,1015.8,17.2
2024-05-27 13:55:58,17,41,1015.8,17.3
2024-05-27 13:56:01,17,42,1015.7,17.3
2024-05-27 13:56:03,17,42,1015.8,17.4
2024-05-27 13:56:05,18,41,1015.8,17.5
2024-05-27 13:56:08,17,47,1015.7,17.4
2024-05-27 13:56:10,17,51,1015.7,17.3
2024-05-27 13:56:13,17,48,1015.7,17.4
2024-05-27 13:56:15,17,44,1015.8,17.4
2024-05-27 13:56:17,17,43,1015.7,17.4
2024-05-27 13:56:22,17,42,1015.7,17.4
2024-05-27 13:56:25,17,42,1015.8,17.4
2024-05-27 13:56:27,18,41,1015.8,17.5
2024-05-27 13:56:29,18,41,1015.7,17.6
2024-05-27 13:56:32,18,40,1015.7,17.7
2024-05-27 13:56:34,18,41,1015.7,17.8
2024-05-27 13:56:37,18,41,1015.6,18.0
2024-05-27 13:56:39,18,42,1015.7,18.0
2024-05-27 13:56:41,18,43,1015.8,18.1
2024-05-27 13:56:44,18,42,1015.8,18.1
2024-05-27 13:56:46,18,41,1015.7,18.1
2024-05-27 13:56:51,18,41,1015.7,18.0
2024-05-27 13:56:54,18,40,1015.7,18.1
2024-05-27 13:56:58,18,40,1015.7,18.0
2024-05-27 13:57:01,18,40,1015.7,17.9
2024-05-27 13:57:05,18,41,1015.7,17.9
2024-05-27 13:57:08,18,40,1015.6,18.0
2024-05-27 13:57:10,18,41,1015.7,17.9
2024-05-27 13:57:13,18,40,1015.6,17.6
2024-05-27 13:57:15,18,39,1015.7,17.5
2024-05-27 13:57:17,18,39,1015.6,17.6
2024-05-27 13:57:20,18,39,1015.6,17.5
2024-05-27 13:57:22,17,41,1015.5,17.3
2024-05-27 13:57:25,17,41,1015.5,17.4
2024-05-27 13:57:27,17,41,1015.4,17.3
2024-05-27 13:57:29,17,42,1015.4,17.4
2024-05-27 13:57:32,18,40,1015.4,17.5
2024-05-27 13:57:34,18,40,1015.4,17.6
2024-05-27 13:57:37,18,40,1015.3,17.6
2024-05-27 13:57:41,18,40,1015.3,17.5
2024-05-27 13:57:44,17,42,1015.3,17.4
2024-05-27 13:57:46,18,39,1015.3,17.5
2024-05-27 13:57:49,17,41,1015.1,17.3
2024-05-27 13:57:51,17,41,1015.0,17.3
2024-05-27 13:57:56,17,41,1015.0,17.2
2024-05-27 13:57:58,17,41,1015.0,17.1
2024-05-27 13:58:01,17,41,1014.9,17.2
2024-05-27 13:58:03,17,41,1014.9,17.3
2024-05-27 13:58:05,17,41,1014.9,17.2
2024-05-27 13:58:08,17,41,1014.8,17.0
2024-05-27 13:58:10,17,41,1015.0,17.0
2024-05-27 13:58:13,17,40,1015.0,16.6
2024-05-27 13:58:15,16,42,1015.0,16.4
2024-05-27 13:58:17,16,42,1015.1,15.9
2024-05-27 13:58:20,16,42,1015.0,15.9
2024-05-27 13:58:22,16,42,1015.1,15.6
2024-05-27 13:58:25,16,42,1015.0,15.6
2024-05-27 13:58:27,16,42,1014.9,15.6
2024-05-27 13:58:29,16,42,1014.9,15.7
2024-05-27 13:58:32,15,44,1015.0,15.4
2024-05-27 13:58:34,15,45,1014.9,15.4
2024-05-27 13:58:37,15,44,1015.0,15.3
2024-05-27 13:58:39,15,44,1014.8,15.2
2024-05-27 13:58:44,15,45,1014.8,15.3
2024-05-27 13:58:46,15,45,1014.8,15.2
2024-05-27 13:58:49,15,45,1014.7,15.2
2024-05-27 13:58:51,15,45,1014.7,15.3
2024-05-27 13:58:53,15,45,1014.8,15.2
2024-05-27 13:58:56,15,45,1014.7,15.2
2024-05-27 13:58:58,15,45,1014.6,15.3
2024-05-27 13:59:01,15,45,1014.7,15.4
2024-05-27 13:59:03,15,45,1014.7,15.3
2024-05-27 13:59:08,15,45,1014.7,15.4
2024-05-27 13:59:10,15,45,1014.8,15.4
2024-05-27 13:59:13,16,43,1014.8,15.5
2024-05-27 13:59:15,16,43,1014.7,15.6
2024-05-27 13:59:17,16,43,1014.9,15.7
2024-05-27 13:59:20,16,43,1014.8,15.6
2024-05-27 13:59:22,16,43,1014.9,15.8
2024-05-27 13:59:25,16,43,1014.8,15.9
2024-05-27 13:59:27,16,43,1014.8,16.0
2024-05-27 13:59:29,16,43,1014.9,16.0
2024-05-27 13:59:32,16,43,1014.9,16.1
2024-05-27 13:59:34,16,43,1015.0,16.1
2024-05-27 13:59:37,16,43,1015.0,16.2
2024-05-27 13:59:39,16,43,1014.9,16.2
2024-05-27 13:59:41,16,43,1014.9,16.3
2024-05-27 13:59:44,16,43,1014.9,16.4
2024-05-27 13:59:46,17,41,1015.0,16.5
2024-05-27 13:59:56,17,41,1014.9,16.5
2024-05-27 13:59:58,17,41,1015.0,16.6
2024-05-27 14:00:03,17,41,1014.9,16.7
2024-05-27 14:00:05,17,41,1015.0,16.8
2024-05-27 14:00:08,17,41,1014.9,16.8
2024-05-27 14:00:10,17,41,1015.0,16.9
2024-05-27 14:00:13,17,41,1014.9,16.9
2024-05-27 14:00:15,17,41,1014.9,17.0
2024-05-27 14:00:22,17,41,1014.8,16.9
2024-05-27 14:00:25,17,41,1014.8,16.7
2024-05-27 14:00:27,17,41,1014.9,16.6
2024-05-27 14:00:29,17,41,1014.9,16.8
2024-05-27 14:00:34,17,41,1014.9,16.9
2024-05-27 14:00:39,17,42,1014.9,17.0
2024-05-27 14:00:41,17,42,1014.8,17.0
2024-05-27 14:00:44,17,42,1014.9,17.0
2024-05-27 14:00:49,17,42,1014.8,17.1
2024-05-27 14:00:53,17,42,1015.0,17.1
2024-05-27 14:00:56,17,42,1014.9,17.1
2024-05-27 14:01:01,17,42,1014.9,17.2
2024-05-27 14:01:03,17,42,1014.9,17.1
2024-05-27 14:01:08,17,42,1014.9,17.2
2024-05-27 14:01:10,17,42,1015.0,17.2
2024-05-27 14:01:13,17,42,1014.9,17.2
2024-05-27 14:01:22,17,42,1014.9,17.3
2024-05-27 14:01:25,17,42,1014.8,17.3
2024-05-27 14:01:27,17,42,1014.9,17.3
2024-05-27 14:01:29,17,42,1014.8,17.3
2024-05-27 14:01:37,17,42,1014.9,17.3
2024-05-27 14:01:39,17,42,1014.8,17.3
