time,temperature,humidity,pressure,temperature2
2024-05-24 20:52:36,14,55,101620,1400
2024-05-24 20:52:38,14,55,101620,1410
2024-05-24 20:53:07,14,55,101630,1410
2024-05-24 20:53:17,14,55,101620,1410
2024-05-24 20:53:19,14,55,101630,1410
2024-05-24 20:53:29,14,55,101630,1420
2024-05-24 20:53:43,14,55,101630,1430
2024-05-24 20:53:46,14,55,101640,1430
2024-05-24 20:53:55,14,55,101630,1430
2024-05-24 20:53:58,14,55,101640,1430
2024-05-24 20:54:05,14,56,101640,1430
2024-05-24 20:54:17,14,57,101650,1430
2024-05-24 20:54:19,14,56,101650,1430
2024-05-24 20:54:29,14,56,101640,1430
2024-05-24 20:54:31,14,55,101660,1430
2024-05-24 20:54:34,14,55,101650,1430
2024-05-24 20:54:36,14,56,101650,1440
2024-05-24 20:54:38,14,55,101650,1430
2024-05-24 20:54:48,14,55,101660,1430
2024-05-24 20:54:50,14,56,101650,1430
2024-05-24 20:54:53,14,55,101660,1430
2024-05-24 20:54:58,14,55,101650,1430
2024-05-24 20:55:02,14,55,101660,1430
2024-05-24 20:55:14,14,55,101650,1430
2024-05-24 20:55:17,14,55,101670,1430
2024-05-24 20:55:19,14,55,101660,1430
2024-05-24 20:55:27,14,55,101670,1430
2024-05-24 20:55:29,14,55,101660,1430
2024-05-24 20:55:34,14,55,101670,1430
2024-05-24 20:55:36,14,55,101660,1430
2024-05-24 20:55:38,14,55,101670,1430
2024-05-24 20:56:05,14,55,101680,1430
2024-05-24 20:56:10,14,55,101670,1430
2024-05-24 20:56:14,14,55,101680,1430
2024-05-24 20:56:43,14,55,101670,1430
2024-05-24 20:56:46,14,55,101680,1430
2024-05-24 20:56:48,14,55,101670,1430
2024-05-24 20:57:00,14,55,101670,1420
2024-05-24 20:57:02,14,55,101660,1430
2024-05-24 20:57:12,14,55,101650,1420
2024-05-24 20:57:14,14,55,101660,1420
2024-05-24 20:57:19,14,55,101660,1430
2024-05-24 20:57:24,14,55,101650,1430
2024-05-24 20:57:26,14,55,101640,1430
2024-05-24 20:57:29,14,55,101650,1430
2024-05-24 20:57:31,14,55,101640,1430
2024-05-24 20:57:34,14,55,101650,1430
2024-05-24 20:57:36,14,55,101640,1430
